idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
1536,7e34eec634547c21,91,9.1,0.340948,0.15729,4.1,3.071,0,0.0304,0.184,0.1197,0.0012,0.6251,0.6573,0.6004,0.64
1537,4539f997ab92fa6e,91,9.1,0.198777,0.176087,1.6,1000000.0,0,0.5103,0.3561,0.3405,0.0001,0.1768,0.0,0.8742,0.76
1538,9f8ff6a0ca7dcc01,91,9.1,0.20176,0.162655,6.1,1000000.0,0,0.1323,0.1119,0.0689,0.0005,0.1866,0.0,0.8793,0.8
1539,dacdcc3006b194fb,91,9.1,0.114732,0.070761,8.3,1000000.0,0,0.4618,0.3699,0.1198,0.0001,0.1984,0.0,0.0,0.48
1540,1160b45c5f3f9ffd,91,9.1,0.200461,0.195602,0.0,65.118,0,0.0062,0.0423,0.0374,0.0,0.4431,0.0,0.7154,0.6
1541,6a60830438a484d8,91,9.1,0.167919,0.16632,4.2,1000000.0,0,0.0001,0.0009,0.0023,0.0,0.0375,0.0,0.8803,0.52
1542,f4276db2ee1389e8,91,9.1,0.342969,0.201549,2.3,3.808,0,0.2937,0.1986,0.0708,0.0001,0.35,0.5589,0.7827,0.76
1543,9ad8851f1cc0ba93,91,9.1,0.171845,0.117251,4.1,8.277,0,0.2118,0.2485,0.5487,0.0097,0.8074,0.0,0.792,0.28
1544,a1aa1cedb8b12d5d,91,9.1,0.172425,0.115999,0.1,1000000.0,0,0.4162,0.1964,0.2684,0.0003,0.2383,0.0,0.4719,0.4
1545,9d1f61b622d3b82d,91,9.1,0.199634,0.15487,0.5,1000000.0,0,0.7055,0.1876,0.0565,0.0001,0.2067,0.0,0.4791,0.84
1546,77562fb61db786be,91,9.1,0.402461,0.22106,2.3,1.622,6,0.4687,0.302,0.5944,0.0005,0.3933,0.8503,0.4692,0.24
1547,f7cf48531138ec52,91,9.1,0.146932,0.073929,7.9,1000000.0,0,0.2463,0.3299,0.622,0.0106,0.4652,0.0,0.0,0.2
1548,e633aa95b934cb1e,91,9.1,0.28469,0.181715,4.4,3.516,0,0.6129,0.249,0.2957,0.0011,0.206,0.5979,0.5477,0.36
1549,23f8f61f365e9fbe,91,9.1,0.146852,0.082674,7.6,9.191,0,0.0001,0.0023,0.0051,0.0,0.0117,0.0,0.7765,0.48
1550,8177c092c3baf1ab,91,9.1,0.349882,0.186544,7.8,3.759,0,0.1934,0.2327,0.1589,0.0002,0.2636,0.5655,0.823,0.56
1551,2295ea5f306efa0e,91,9.1,0.31477,0.198987,5.2,4.089,0,0.2619,0.232,0.5243,0.0226,0.8721,0.5215,0.5423,1.0
1552,9b73e3ef25ff9b77,91,9.1,0.2032,0.100999,5.7,12.552,0,0.2443,0.2681,0.6002,0.0102,1.0,0.0,0.0,0.24
1553,6d4121a2a72d116d,91,9.1,0.402864,0.206044,3.6,3.14,0,0.2406,0.3192,0.5296,0.007,0.8656,0.6479,0.4376,0.96
1554,73bed26171d5380e,91,9.1,0.200704,0.172798,9.0,6.338,0,0.3383,0.171,0.1937,0.0015,0.2007,0.2216,0.7364,0.4
1555,a17d7e3064aa3ea8,91,9.1,0.309743,0.248557,2.7,4.003,0,0.2962,0.2039,0.0511,0.0,0.1923,0.5329,0.8783,0.64
1556,857662177d2b0d79,91,9.1,0.134635,0.098597,8.8,5.558,0,0.4321,0.1481,0.0917,0.0,0.1904,0.3256,0.0,1.0
1557,b23608d91ce7b0d9,91,9.1,0.351027,0.113172,1.3,2.962,0,0.0001,0.0008,0.0025,0.0,0.2912,0.6718,0.8278,0.48
1558,19df467ab4bfeb3e,91,9.1,0.183714,0.16075,4.6,11.916,0,0.086,0.2285,0.121,0.0,0.1938,0.0,0.8031,0.84
1559,c307267067838467,91,9.1,0.14283,0.13322,0.0,1000000.0,0,0.0001,0.0013,0.0083,0.0,0.1671,0.0,0.5722,0.6
1560,955615480be7b1d5,91,9.1,0.188613,0.179738,3.3,1000000.0,0,0.0001,0.0009,0.0033,0.0,0.1697,0.0,0.8806,0.6
1561,fc663195b0336916,91,9.1,0.345302,0.245975,7.8,3.976,0,0.4796,0.2012,0.1298,0.0,0.1688,0.5365,0.7805,1.0
1562,60c4de02c26c2da7,91,9.1,0.083651,0.051679,7.8,1000000.0,0,0.2826,0.2495,0.0763,0.0,0.1702,0.0,0.0,0.48
1563,cc0ec143b660d221,91,9.1,0.207231,0.173432,4.0,8.108,0,0.6335,0.3221,0.0871,0.0004,0.3267,0.0,0.5641,1.0
1564,6df0a865976782f2,91,9.1,0.203319,0.200341,9.0,1000000.0,0,0.0002,0.0034,0.0084,0.0,0.1642,0.0,0.8811,0.84
1565,eb9bba0195a91aed,91,9.1,0.107633,0.073737,0.0,1000000.0,0,0.5395,0.1724,0.2599,0.0002,0.236,0.0,0.0,0.32
1566,f90e456784edc680,91,9.1,0.232698,0.114128,0.7,23.571,0,0.442,0.4814,1.0,0.0213,0.973,0.0,0.1292,0.6
1567,8a105b30d339a262,91,9.1,0.163412,0.032215,1.5,1000000.0,0,0.0,0.0006,0.0018,0.0,0.0748,0.0,0.8686,0.4
1568,dfac838ffd3046bc,91,9.1,0.168746,0.098984,0.2,7.88,0,0.0001,0.001,0.0031,0.0,0.1323,0.016,0.8253,0.52
1569,11df2dc83476f7a,91,9.1,0.111121,0.086498,2.7,1000000.0,0,0.7216,0.022,0.0496,0.0001,0.2105,0.0,0.0,0.4
1570,e769cc7da239f6b1,91,9.1,0.253552,0.09179,6.4,4.629,0,0.1841,0.1429,0.1051,0.0004,0.3729,0.4495,0.6347,0.12
1571,c5bbc74bef4aa5eb,91,9.1,0.201992,0.120166,4.6,13.019,0,0.3147,0.3564,0.1165,0.0011,0.222,0.0,0.913,0.64
1572,1c48a426fc4dfe20,91,9.1,0.02461,0.02222,9.0,1000000.0,0,0.0001,0.0009,0.0027,0.0,0.1628,0.0,0.0,0.08
1573,dcbf47f83f33853c,91,9.1,0.17385,0.032275,1.0,6.909,0,0.0,0.0016,0.0084,0.0,0.1224,0.1455,0.8064,0.2
1574,450c025ce81f17f9,91,9.1,0.378769,0.25843,2.9,3.471,0,0.2771,0.2254,0.1167,0.0001,0.3215,0.6038,0.8726,0.8
1575,5da05365160e5439,91,9.1,0.307835,0.244418,7.1,5.108,0,0.2871,0.1204,0.077,0.0005,0.4699,0.3856,0.8055,0.8
1576,74e153ac99b67a3,91,9.1,0.222459,0.12259,7.0,1000000.0,0,0.1523,0.1988,0.4768,0.022,1.0,0.0,0.0,0.68
1577,cfef3173e17dd65d,91,9.1,0.245446,0.079296,1.5,4.271,0,0.0,0.0009,0.0021,0.0,0.1327,0.4971,0.6218,0.48
1578,4fed64920f453861,91,9.1,0.314065,0.176773,8.7,4.707,0,0.4052,0.2064,0.0905,0.0001,0.1617,0.4391,0.6584,0.96
1579,3ee17140e7dd7467,91,9.1,0.251891,0.072131,7.8,7.061,0,0.0639,0.2857,0.2906,0.0002,0.2004,0.1252,0.8577,0.48
1580,a27a9c64502eafe1,91,9.1,0.223663,0.222643,0.0,119.078,0,0.0001,0.0012,0.0025,0.0,0.2592,0.0,0.8827,1.0
1581,258f0abca0b31e94,91,9.1,0.315204,0.063606,8.6,3.303,0,0.1691,0.2548,0.1185,0.0,0.1643,0.6263,0.7202,0.04
1582,1af1d36f25c46996,91,9.1,0.429684,0.120812,7.3,2.223,0,0.1098,0.2733,0.1827,0.0098,0.2354,0.7703,0.8593,1.0
1583,1ae2564472e80ebd,91,9.1,0.312214,0.24102,1.8,4.287,0,0.2223,0.1702,0.0369,0.0,0.2444,0.4951,0.8774,0.6
1584,321dd33a1bfac663,91,9.1,0.130939,0.070898,8.8,1000000.0,0,0.1661,0.1583,0.2232,0.0,0.2104,0.0,0.4808,0.76
1585,db328c2ce99c897f,91,9.1,0.206423,0.1775,0.2,17.256,0,0.574,0.2312,0.1003,0.0001,0.1807,0.0,0.6422,0.56
1586,a93958fc2228a467,91,9.1,0.23246,0.198366,8.9,12.281,0,0.3246,0.2973,0.2216,0.0004,0.6303,0.0,0.7141,0.56
1587,ef1f8e37a67da010,91,9.1,0.214368,0.0818,2.2,5.713,0,0.1914,0.2418,0.0838,0.0,0.1569,0.305,0.6031,0.72
1588,6882c8004dac04a2,91,9.1,0.113157,0.076343,8.9,1000000.0,0,0.4445,0.3085,0.15,0.0001,0.2696,0.0,0.0,0.6
1589,f1bf2a266b20f2f,91,9.1,0.111435,0.057853,1.2,15.483,0,0.0507,0.2338,0.0967,0.0,0.1839,0.0,0.4456,0.44
1590,dbc138d6ee9d07b6,91,9.1,0.266426,0.21117,1.1,5.226,0,0.4436,0.2793,0.1334,0.0012,0.2013,0.3698,0.7738,0.6
1591,da32652d7f59de2b,91,9.1,0.322273,0.258087,3.7,4.076,0,0.2904,0.188,0.04,0.0,0.2752,0.5232,0.8833,0.52
1592,8139f09df4a7be3c,91,9.1,0.343136,0.201639,0.2,4.629,0,0.1203,0.2264,0.3083,0.0,0.2145,0.4495,0.8686,0.68
1593,434614382f3388d2,91,9.1,0.378134,0.145175,7.2,5.445,0,0.209,0.5753,0.5497,0.0055,1.0,0.3406,0.8347,0.52
1594,f657759cb4ebcf05,91,9.1,0.257961,0.21338,8.8,5.805,0,0.2784,0.2132,0.0677,0.0013,0.91,0.2927,0.8599,0.56
1595,c1a9aed732e04a67,91,9.1,0.410056,0.141795,8.8,2.867,0,0.0001,0.0013,0.0037,0.0,1.0,0.6844,0.7622,0.08
1596,806f5037818b2668,91,9.1,0.286234,0.198633,1.7,4.4,0,0.305,0.21,0.2705,0.0001,0.2752,0.48,0.8361,0.28
1597,43a351577b5cb5c8,91,9.1,0.240647,0.205833,7.4,1000000.0,0,0.6215,0.3046,0.2045,0.0003,0.2704,0.0,0.7922,1.0
1598,8cfbe6beff62b7b5,91,9.1,0.239563,0.192509,0.9,1000000.0,0,0.1473,0.3945,0.2906,0.0,0.9252,0.0,0.0,1.0
1599,133cc0f9e638b22a,91,9.1,0.225707,0.205341,6.2,68.545,0,0.3073,0.3259,0.1023,0.0,0.1674,0.0,0.8675,1.0
1600,decd7e16397a8305,91,9.1,0.155011,0.080313,3.5,10.993,0,0.0043,0.033,0.0421,0.0,0.1412,0.0,0.7436,0.48
1601,afe09090c5ef4574,91,9.1,0.373817,0.112006,7.4,4.588,0,0.1186,0.232,0.3895,0.0241,1.0,0.4549,0.6865,0.36
1602,3b6bb08396ff1786,91,9.1,0.328276,0.187527,0.0,173.519,0,0.557,0.5535,1.0,0.0002,0.2571,0.0,0.545,0.52
1603,343fc720639edfa4,91,9.1,0.299452,0.132091,0.4,2.344,0,0.6682,0.7568,1.0,0.0006,0.8165,0.7542,0.0,0.28
1604,9e17643d843298,91,9.1,0.311319,0.220019,5.6,4.591,0,0.3239,0.6498,0.6245,0.0007,1.0,0.4546,0.715,1.0
1605,e087f8c7979e737f,91,9.1,0.54463,0.243403,1.0,1.738,1,0.5632,0.1743,0.1208,0.0002,1.0,0.835,0.6301,1.0
1606,4a1b2e644440704f,91,9.1,0.192275,0.177579,8.4,1000000.0,0,0.3455,0.1943,0.1895,0.0,0.1975,0.0,0.8496,0.32
1607,533e67acf411e35b,91,9.1,0.340953,0.259685,4.7,3.27,0,0.4105,0.2586,0.05,0.0,0.2023,0.6306,0.8863,0.4
1608,c0cb403299e489d7,91,9.1,0.373236,0.202434,8.1,3.093,0,0.284,0.0773,0.0865,0.0006,0.9112,0.6543,0.5181,0.56
1609,94e54ca31339d914,91,9.1,0.204595,0.200363,5.7,1000000.0,0,0.0001,0.0009,0.0027,0.0,0.2058,0.0,0.8781,0.8
1610,d8a1762356ea3450,91,9.1,0.213353,0.202061,7.0,16.657,0,0.1134,0.2256,0.052,0.0002,0.3995,0.0,0.8807,0.52
1611,4417ece38e0dcdc3,91,9.1,0.131394,0.036803,1.3,29.665,0,0.0001,0.0008,0.0026,0.0,0.1585,0.0,0.6839,0.2
1612,83f47f3d7971569c,91,9.1,0.191962,0.190849,9.0,1000000.0,0,0.0003,0.005,0.0131,0.0,0.1631,0.0,0.7388,1.0
1613,f08b3d42d499f9b,91,9.1,0.392023,0.180784,8.4,3.445,0,0.1761,0.2871,0.5286,0.0123,0.741,0.6073,0.7531,0.72
1614,e3ae4374af7894a0,91,9.1,0.218414,0.180552,5.6,46.197,0,0.5059,0.2433,0.1331,0.0001,0.2587,0.0,0.7832,0.56
1615,8bb8bf260b7dc783,91,9.1,0.393117,0.131375,1.8,1.824,3,0.0399,0.2388,0.256,0.0,0.1844,0.8235,0.7665,0.6
1616,ffe57a54845a3d97,91,9.1,0.283949,0.180013,7.1,3.537,0,0.7222,0.2307,0.1339,0.0,0.2007,0.595,0.4318,0.36
1617,6e2e02dccba2aaa6,91,9.1,0.154825,0.081643,7.5,1000000.0,0,0.1872,0.2327,0.5295,0.0146,0.9716,0.0,0.5198,0.28
1618,ca8eec39d6a84cf,91,9.1,0.188409,0.184944,8.6,1000000.0,0,0.0,0.0008,0.0025,0.0,0.1082,0.0,0.8803,0.72
1619,52ca4a05a6c81ade,91,9.1,0.495733,0.150109,8.5,2.743,0,0.1533,0.3326,0.4042,0.0154,1.0,0.7009,0.849,1.0
1620,60449543fc4c47ad,91,9.1,0.186601,0.1676,4.5,12.263,0,0.234,0.2238,0.152,0.0,0.192,0.0,0.7635,0.28
1621,c0e239e366b5bb2e,91,9.1,0.081938,0.057913,8.8,1000000.0,0,0.1622,0.1014,0.1282,0.0004,0.2872,0.0,0.0,0.52
1622,c6119ac7a2c2a843,91,9.1,0.303415,0.16108,4.3,3.456,0,0.0825,0.2699,0.1036,0.0,0.1673,0.6059,0.7282,0.64
1623,410b7d22580e91d9,91,9.1,0.171916,0.088171,1.4,8.44,0,0.0001,0.0011,0.0018,0.0,0.0664,0.0,0.6925,1.0
1624,7b19eb64a5b6ddd6,91,9.1,0.316247,0.157649,3.8,4.361,0,0.2034,0.1221,0.0836,0.0001,0.2486,0.4852,0.6535,1.0
1625,cf33512499d8b6fd,91,9.1,0.242774,0.208922,3.1,12.171,0,0.1463,0.2549,0.0995,0.0004,0.3359,0.0,0.8772,1.0
1626,31a0efb9a28f855c,91,9.1,0.273587,0.166697,7.7,18.518,0,0.074,0.2455,0.191,0.0009,0.7344,0.0,0.8864,1.0
1627,c5997ee08847a0bb,91,9.1,0.349437,0.152649,6.9,2.934,0,0.486,0.3751,0.2096,0.0001,0.1706,0.6755,0.3855,0.96
1628,7f2c49b917db0a9,91,9.1,0.41609,0.281662,5.6,3.161,0,0.4247,0.318,0.1297,0.0109,0.7835,0.6452,0.8496,1.0
1629,8391a4b0d8261e1f,91,9.1,0.238927,0.227212,6.5,65.092,0,0.2477,0.2107,0.0525,0.0,0.2558,0.0,0.8627,1.0
1630,e1660bac77982f7d,91,9.1,0.453565,0.185629,5.0,3.09,0,0.2614,0.3637,0.6904,0.0261,1.0,0.6547,0.7354,0.8
1631,be6ec9464089d2b2,91,9.1,0.37916,0.219577,3.9,3.66,0,0.2045,0.3124,0.5877,0.0074,1.0,0.5787,0.7591,0.72
1632,be49e14715c712d,91,9.1,0.132311,0.127008,0.0,1000000.0,0,0.0003,0.009,0.0418,0.0,1.0,0.0,0.0,0.12
1633,8a59b6f0521e092e,91,9.1,0.128973,0.053331,7.3,50.213,0,0.2193,0.1891,0.2588,0.0,0.1648,0.0,0.6745,0.16
1634,154bec22358e7b2f,91,9.1,0.331231,0.245881,8.9,4.429,0,0.0503,0.1473,0.195,0.0053,0.58,0.4761,0.8942,1.0
1635,c8cd94bac31fa63c,91,9.1,0.203482,0.1898,4.4,12.55,0,0.2256,0.179,0.0867,0.0,0.2198,0.0,0.8583,0.48
1636,7594bd8e340f7ed5,91,9.1,0.12451,0.030654,9.0,43.344,0,0.0,0.0011,0.0022,0.0,0.1617,0.0,0.6189,0.24
1637,1cd331b05b76bbe4,91,9.1,0.179469,0.12872,1.5,10.121,0,0.1405,0.2089,0.1378,0.0,0.2031,0.0,0.7113,0.52
1638,324b08bb753a64f7,91,9.1,0.121498,0.078579,0.1,1000000.0,0,0.4388,0.211,0.124,0.0,0.3047,0.0,0.352,0.12
1639,5451933f770650a0,91,9.1,0.193761,0.103596,5.4,1000000.0,0,0.604,0.334,0.3335,0.0163,1.0,0.0,0.0,0.2
1640,dd60476e331276d3,91,9.1,0.137014,0.067796,0.3,7.857,0,0.0232,0.1837,0.111,0.0,0.1476,0.0191,0.4898,0.76
1641,dc5bf884cd755de6,91,9.1,0.469445,0.181592,8.5,2.883,0,0.274,0.3989,0.6896,0.0248,0.6372,0.6823,0.6834,1.0
1642,a6718d4f5b594b1b,91,9.1,0.094575,0.081229,7.9,1000000.0,0,0.7204,0.0985,0.1026,0.0001,0.1675,0.0,0.0,0.16
1643,f4a8ca681ef534b4,91,9.1,0.126401,0.114945,7.8,1000000.0,0,1.0,0.0421,0.0866,0.0001,0.2163,0.0,0.0,0.32
1644,854481b026170d1,91,9.1,0.192831,0.178048,1.4,1000000.0,0,0.3735,0.2151,0.0603,0.0,0.193,0.0,0.855,0.48
1645,1de61cb797ba142,91,9.1,0.189137,0.169826,0.4,1000000.0,0,0.3284,0.1069,0.1194,0.0008,0.2196,0.0,0.5366,1.0
1646,b5d11b2bfda2b6ee,91,9.1,0.247521,0.23052,3.4,14.363,0,0.0002,0.0081,0.0106,0.0,1.0,0.0,0.7216,0.32
1647,75650a17fc4f71b0,91,9.1,0.219252,0.119644,3.5,1000000.0,0,0.2535,0.4193,0.8673,0.0255,0.4253,0.0,0.6357,0.12
1648,26a878f28a637084,91,9.1,0.181967,0.041704,2.2,6.211,0,0.0001,0.0009,0.0023,0.0,0.1429,0.2385,0.6326,0.36
1649,13c0c9bc9fe6188b,91,9.1,0.295569,0.242391,7.4,4.254,0,0.4776,0.6664,0.5846,0.0,0.2131,0.4994,0.8355,0.28
1650,cd44bf092d78acc5,91,9.1,0.184695,0.155886,4.9,90.582,0,0.0432,0.1607,0.1475,0.0,0.1646,0.0,0.8694,0.36
1651,a0444ecc7c1c79d2,91,9.1,0.238893,0.205978,3.0,13.431,0,0.2991,0.1671,0.0601,0.0002,0.7686,0.0,0.739,0.28
1652,a25edfa42510bdb4,91,9.1,0.497451,0.215142,3.9,3.187,0,0.4689,0.5669,0.731,0.0172,1.0,0.6418,0.8825,0.64
1653,f235f6f02f30e203,91,9.1,0.139955,0.099809,1.9,6.655,0,0.5214,0.2398,0.2115,0.0005,0.2223,0.1794,0.0,0.8
1654,a08a7b10c89fc4b1,91,9.1,0.438371,0.139785,8.6,1.484,4,0.2183,0.3504,0.5884,0.005,0.2105,0.8689,0.69,0.52
1655,d6e59aeca22722a,91,9.1,0.182104,0.177828,3.8,119.858,0,0.0,0.0016,0.0044,0.0,0.0924,0.0,0.8833,0.64
1656,7d729dc745eb21ba,91,9.1,0.298978,0.171326,3.0,3.262,0,0.0854,0.2272,0.1192,0.0003,0.162,0.6318,0.6962,0.52
1657,2bfb10f7ac888cda,91,9.1,0.185703,0.095644,8.5,6.058,0,0.2841,0.1547,0.098,0.0002,0.2223,0.259,0.5498,0.08
1658,bc55572ee22ecdd9,91,9.1,0.228023,0.204098,4.6,1000000.0,0,0.3831,0.3074,0.0684,0.0,0.288,0.0,0.8798,0.88
1659,bc998c9f021f1815,91,9.1,0.346141,0.101906,3.1,3.401,0,0.002,0.0504,0.0494,0.0,0.1313,0.6132,0.8289,1.0
1660,b93fe4761c49d10b,91,9.1,0.263326,0.090891,1.7,5.026,0,0.1441,0.1791,0.054,0.0,0.2605,0.3966,0.6508,0.36
1661,2415443a12f898d3,91,9.1,0.314523,0.113713,6.8,1.674,7,0.7206,0.198,0.1216,0.0001,0.2445,0.8434,0.0,0.32
1662,1b2d92b432630928,91,9.1,0.209963,0.090677,8.9,4.839,0,0.3394,0.3264,0.1284,0.0001,0.245,0.4214,0.2586,0.44
1663,efef5b062f7920fe,91,9.1,0.19541,0.174876,0.4,72.444,0,0.4392,0.2891,0.085,0.0,0.1635,0.0,0.7693,0.6
1664,dea4a643e26fa9,91,9.1,0.329852,0.166991,8.9,9.059,0,0.0275,0.1602,0.1088,0.0032,0.993,0.0,0.9028,1.0
1665,d48cc3f036857961,91,9.1,0.194821,0.169648,7.1,10.617,0,0.3137,0.1136,0.0897,0.0002,0.2201,0.0,0.6135,0.96
1666,b3d10e011eafc65c,91,9.1,0.275997,0.157649,3.3,4.408,0,0.3921,0.1293,0.1416,0.0002,0.1812,0.4789,0.6534,0.16
1667,93312126bf230c4a,91,9.1,0.28813,0.207159,1.8,4.24,0,0.2293,0.1831,0.0668,0.0,0.2239,0.5013,0.8438,0.12
1668,f0c1dbdcbf455331,91,9.1,0.23424,0.180298,1.8,73.755,0,0.5621,0.2,0.2084,0.0015,0.2333,0.0,0.7606,1.0
1669,5e2d2f81e26912b7,91,9.1,0.128783,0.036747,2.5,8.115,0,0.0764,0.258,0.1529,0.0,0.1572,0.0,0.6954,0.24
1670,ce514b4330532741,91,9.1,0.56206,0.178521,7.0,0.891,4,0.1663,0.3081,0.3557,0.007,1.0,0.9478,0.9276,0.56
1671,2c6c8fa9b7ebbf50,91,9.1,0.19938,0.11019,0.9,15.599,0,0.0952,0.1262,0.2768,0.0047,1.0,0.0,0.4039,0.32
1672,ab94a125b3ca6044,91,9.1,0.332902,0.253617,3.7,3.674,0,0.2964,0.2169,0.0725,0.0,0.1992,0.5768,0.8807,0.48
1673,f3b4c9348e470e25,91,9.1,0.27891,0.159026,0.7,5.434,0,0.3758,0.4673,0.7411,0.0142,1.0,0.3422,0.3951,1.0
1674,5c831b149565b871,91,9.1,0.370977,0.240164,0.6,3.858,0,0.281,0.4312,0.7879,0.0,0.1816,0.5522,0.8836,0.4
1675,2a8a1db3535cdf2e,91,9.1,0.310419,0.166177,8.9,3.808,0,0.5583,0.2479,0.0551,0.0,0.2041,0.5589,0.6452,0.4
1676,df4863a2572ad10,91,9.1,0.227378,0.179888,2.7,11.26,0,0.5627,0.2447,0.3,0.0011,0.3022,0.0,0.5559,1.0
1677,3d9982184d8af7c0,91,9.1,0.201154,0.17237,0.1,120.329,0,0.696,0.1966,0.0995,0.0,0.1937,0.0,0.5271,0.64
1678,373c43bdb3db0b9,91,9.1,0.240125,0.172378,2.6,19.425,0,0.0828,0.1187,0.2849,0.0006,0.692,0.0,0.8582,1.0
1679,86636fbf37d49630,91,9.1,0.081942,0.060115,0.3,1000000.0,0,0.259,0.2244,0.3043,0.0,0.1686,0.0,0.0,0.48
1680,5ebfd8e2727b85fe,91,9.1,0.17892,0.103257,4.0,1000000.0,0,0.1627,0.2042,0.103,0.0002,0.3143,0.0,0.6685,0.56
1681,7d6053fa8ae9d08a,91,9.1,0.357068,0.183323,4.8,1000000.0,0,0.6702,0.6708,1.0,0.0002,0.1966,0.0,0.6214,0.72
1682,24ebe72161e06c9a,91,9.1,0.196179,0.182687,1.5,1000000.0,0,0.4011,0.2536,0.0565,0.0,0.2002,0.0,0.824,0.48
1683,97ad0e86ad4c0357,91,9.1,0.088265,0.069526,0.0,1000000.0,0,0.4771,0.2688,0.109,0.007,0.1837,0.0,0.0,0.24
1684,32218db99920b6f0,91,9.1,0.327905,0.245585,5.0,10.255,0,0.3176,0.3085,0.2367,0.0028,0.8268,0.0,0.8828,1.0
1685,926d1cd9b9ca7602,91,9.1,0.232862,0.157928,0.5,4.511,0,0.6045,0.1946,0.103,0.0,0.1707,0.4652,0.4954,0.4
1686,4fc816d73a81f767,91,9.1,0.336232,0.177035,3.0,2.739,0,0.2299,0.1305,0.0613,0.0002,0.2325,0.7014,0.7051,0.92
1687,b071bce16ac1c142,91,9.1,0.228051,0.203732,4.6,7.632,0,0.3435,0.1933,0.0852,0.0001,0.2735,0.0491,0.7716,0.96
1688,f0d28342fa263c29,91,9.1,0.203124,0.186675,7.3,1000000.0,0,0.5114,0.3261,0.0994,0.0001,0.2278,0.0,0.88,0.72
1689,5ab0fc0e0d05796,91,9.1,0.337616,0.150183,8.9,3.407,0,0.0005,0.008,0.0166,0.0,0.2396,0.6124,0.7947,0.68
1690,a9a2a5a9d80ca15b,91,9.1,0.141347,0.108237,6.3,1000000.0,0,0.6459,0.3699,0.1324,0.0001,0.2365,0.0,0.0,0.76
1691,17d5ac8ca6673618,91,9.1,0.517055,0.257844,6.3,0.79,3,0.2379,0.298,0.4957,0.0097,1.0,0.9613,0.8358,0.76
1692,b6568c8a6931c39c,91,9.1,0.166202,0.061567,5.6,25.862,0,0.1371,0.1549,0.2312,0.0,0.1802,0.0,0.7941,0.4
1693,3cf66e9cb1a0092d,91,9.1,0.208169,0.172884,3.9,1000000.0,0,0.5269,0.305,0.1033,0.0002,0.2834,0.0,0.7826,0.52
1694,b69e7a977b1403a,91,9.1,0.177614,0.084811,8.8,5.973,0,0.3011,0.1857,0.059,0.0,0.2076,0.2702,0.3437,0.28
1695,a136196208419e26,91,9.1,0.477567,0.173925,0.5,1.342,10,0.6359,0.3943,0.481,0.0132,1.0,0.8878,0.6333,0.28
1696,c0fe43a274ad29,91,9.1,0.301913,0.123367,5.3,3.322,0,0.0001,0.0011,0.0034,0.0,0.1537,0.6238,0.7045,0.52
1697,2cc25da9b3aa8797,91,9.1,0.433403,0.144597,7.9,2.446,0,0.2642,0.4167,0.2104,0.0,0.8393,0.7405,0.7959,0.2
1698,e853b756d69f46b5,91,9.1,0.391256,0.198771,7.6,2.01,0,0.5262,0.2501,0.1545,0.0003,0.2005,0.7987,0.7124,0.6
1699,a023513ed74b92c8,91,9.1,0.224272,0.168896,9.0,7.576,0,0.3972,0.2326,0.2079,0.0004,0.1902,0.0565,0.8166,0.72
1700,ee1d12b799df831f,91,9.1,0.164714,0.164115,1.0,59.58,0,0.0001,0.0009,0.0027,0.0,0.145,0.0,0.8849,0.24
1701,5e180ffc561a8da2,91,9.1,0.178135,0.135344,1.2,7.124,0,0.2118,0.3124,0.1801,0.0001,0.3084,0.1168,0.3743,1.0
1702,67251410cc11fc44,91,9.1,0.280376,0.14107,4.2,10.947,0,0.5286,0.4585,1.0,0.0045,0.7998,0.0,0.15,0.24
1703,f9d40d8c8ea1ab7d,91,9.1,0.256314,0.065277,2.6,5.279,0,0.1302,0.328,0.1228,0.0,0.1982,0.3628,0.8067,0.56
1704,12d4c77b2be82cb3,91,9.1,0.182559,0.168953,5.9,75.474,0,0.0366,0.0842,0.0699,0.0001,0.8985,0.0,0.0244,1.0
1705,aa59fbc3e02a717e,91,9.1,0.207071,0.201189,0.0,1000000.0,0,0.0001,0.0007,0.0029,0.0,0.1451,0.0,0.8784,0.96
1706,f8de5099973622ed,91,9.1,0.332763,0.143859,8.6,6.003,0,0.0702,0.2108,0.1955,0.0,0.92,0.2662,0.8834,0.04
1707,883027179938970b,91,9.1,0.094023,0.079723,0.0,1000000.0,0,0.7091,0.3001,0.0534,0.0214,0.4196,0.0,0.0,0.04
1708,ba7dacd515adcc4d,91,9.1,0.238529,0.1214,8.9,5.111,0,0.3677,0.5216,0.9685,0.0125,0.8875,0.3852,0.307,1.0
1709,a8fb16d105182b2e,91,9.1,0.175241,0.151768,1.4,60.325,0,0.6635,0.1325,0.1733,0.0,0.1811,0.0,0.4941,0.4
1710,1eaa9b7918ea13b1,91,9.1,0.146397,0.086298,8.8,7.134,0,0.7199,0.2421,0.095,0.0,0.1749,0.1155,0.2591,0.12
1711,60a0c37766deb5fe,91,9.1,0.214249,0.096661,5.0,5.599,0,0.389,0.1888,0.0415,0.0001,0.1863,0.3202,0.6267,0.44
1712,1484a8acd236fd1a,91,9.1,0.290213,0.123806,6.4,4.453,0,0.1025,0.179,0.073,0.0,0.1643,0.4729,0.8288,0.8
